timestamp,ghi,dni,dhi,temp_air,pv_normalized_yield,wind_normalized_yield
2025-01-01 00:00:00,0.0,0.0,0.0,4.7,0.0,0.12300684279981598
2025-01-01 01:00:00,0.0,0.0,0.0,4.5,0.0,1.0
2025-01-01 02:00:00,0.0,0.0,0.0,5.0,0.0,1.0
2025-01-01 03:00:00,0.0,0.0,0.0,5.2,0.0,0.5620700679269437
2025-01-01 04:00:00,0.0,0.0,0.0,5.3,0.0,0.004580743459520958
2025-01-01 05:00:00,0.0,0.0,0.0,5.3,0.0,0.0045772630328293805
2025-01-01 06:00:00,0.0,0.0,0.0,4.9,0.0,0.0
2025-01-01 07:00:00,0.0,0.0,0.0,4.2,0.0,1.0
2025-01-01 08:00:00,2.0,0.0,2.0,3.6,0.0019981725627855693,0.5700543086927465
2025-01-01 09:00:00,35.0,11.0,34.0,3.7,0.04200513327443981,1.0
2025-01-01 10:00:00,55.0,5.4,54.0,4.2,0.058303191709303745,0.0
2025-01-01 11:00:00,53.0,0.0,53.0,4.8,0.052429667202631626,1.0
2025-01-01 12:00:00,55.0,0.0,55.0,5.2,0.05431543155338091,1.0
2025-01-01 13:00:00,57.0,0.0,57.0,6.9,0.05592161569745612,0.01739110466992288
2025-01-01 14:00:00,43.0,4.9,42.0,7.1,0.045048190293333505,0.00924416140869548
2025-01-01 15:00:00,15.0,0.0,15.0,6.9,0.014783277023386557,0.009593234571370806
2025-01-01 16:00:00,2.0,0.0,2.0,7.2,0.0019716620466466166,0.06256950940628583
2025-01-01 17:00:00,0.0,0.0,0.0,7.3,0.0,0.3617656475478183
2025-01-01 18:00:00,0.0,0.0,0.0,7.6,0.0,0.1936625414226399
2025-01-01 19:00:00,0.0,0.0,0.0,7.8,0.0,0.05405255002593713
2025-01-01 20:00:00,0.0,0.0,0.0,7.2,0.0,0.6061239858366269
2025-01-01 21:00:00,0.0,0.0,0.0,6.9,0.0,0.002552666751851773
2025-01-01 22:00:00,0.0,0.0,0.0,7.0,0.0,0.054626874777693284
2025-01-01 23:00:00,0.0,0.0,0.0,5.3,0.0,0.1146140588056474
2025-01-02 00:00:00,0.0,0.0,0.0,4.4,0.0,0.23139949693429934
2025-01-02 01:00:00,0.0,0.0,0.0,4.3,0.0,1.0
2025-01-02 02:00:00,0.0,0.0,0.0,3.7,0.0,0.013749910043415131
2025-01-02 03:00:00,0.0,0.0,0.0,3.3,0.0,0.3402938774678045
2025-01-02 04:00:00,0.0,0.0,0.0,3.0,0.0,0.544709246232104
2025-01-02 05:00:00,0.0,0.0,0.0,2.9,0.0,0.0
2025-01-02 06:00:00,0.0,0.0,0.0,2.8,0.0,0.5941258832857769
2025-01-02 07:00:00,0.0,0.0,0.0,2.7,0.0,0.007028191996675117
2025-01-02 08:00:00,1.0,0.0,1.0,3.0,0.0010014019392712865,0.0
2025-01-02 09:00:00,19.0,0.0,19.0,3.3,0.018969244069723567,1.0
2025-01-02 10:00:00,61.0,64.3,49.0,3.9,0.10467256301480649,1.0
2025-01-02 11:00:00,96.0,96.6,72.0,4.7,0.16371525908013215,1.0
2025-01-02 12:00:00,147.0,168.7,101.0,4.9,0.2669981142655097,0.0632023702459839
2025-01-02 13:00:00,99.0,34.9,90.0,4.7,0.12193736691130741,0.00017404957347598525
2025-01-02 14:00:00,77.0,24.4,72.0,4.6,0.09173862215275323,0.9126631616269398
2025-01-02 15:00:00,46.0,119.8,32.0,3.4,0.11248310165230418,0.2066616387413978
2025-01-02 16:00:00,5.0,19.1,4.0,2.6,0.010733362217518623,0.0011445923883092871
2025-01-02 17:00:00,0.0,0.0,0.0,2.1,0.0,0.3011541656215885
2025-01-02 18:00:00,0.0,0.0,0.0,1.7,0.0,0.0
2025-01-02 19:00:00,0.0,0.0,0.0,1.3,0.0,1.0
2025-01-02 20:00:00,0.0,0.0,0.0,0.9,0.0,0.03624879903925925
2025-01-02 21:00:00,0.0,0.0,0.0,0.6,0.0,0.8091608593587952
2025-01-02 22:00:00,0.0,0.0,0.0,0.1,0.0,0.06821236719930251
2025-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.3530160841953653
2025-01-03 00:00:00,0.0,0.0,0.0,-0.1,0.0,0.4177357097611055
2025-01-03 01:00:00,0.0,0.0,0.0,0.7,0.0,0.010080727273028854
2025-01-03 02:00:00,0.0,0.0,0.0,0.6,0.0,1.0
2025-01-03 03:00:00,0.0,0.0,0.0,0.4,0.0,1.0
2025-01-03 04:00:00,0.0,0.0,0.0,0.3,0.0,1.0
2025-01-03 05:00:00,0.0,0.0,0.0,0.7,0.0,1.0
2025-01-03 06:00:00,0.0,0.0,0.0,0.8,0.0,0.5645911796198476
2025-01-03 07:00:00,0.0,0.0,0.0,0.6,0.0,1.0
2025-01-03 08:00:00,1.0,0.0,1.0,0.6,0.0010102387779842706,4.881181436645783e-05
2025-01-03 09:00:00,37.0,119.3,26.0,1.0,0.11242287949533376,0.012844869046988578
2025-01-03 10:00:00,127.0,410.4,50.0,1.4,0.39955472637604245,0.0
2025-01-03 11:00:00,219.0,648.8,57.0,1.9,0.6371362652742728,0.0789244243945561
2025-01-03 12:00:00,244.0,656.5,64.0,2.4,0.6586895280352748,0.13988610622507
2025-01-03 13:00:00,205.0,535.6,66.0,2.8,0.5353853847643043,0.043002633735090286
2025-01-03 14:00:00,142.0,377.5,64.0,2.8,0.3684726399841151,1.0
2025-01-03 15:00:00,44.0,50.4,38.0,2.6,0.07336441823009038,0.10637481155988555
2025-01-03 16:00:00,3.0,0.0,3.0,2.5,0.0030090901528079385,0.048427704216243414
2025-01-03 17:00:00,0.0,0.0,0.0,2.0,0.0,0.4076931921741585
2025-01-03 18:00:00,0.0,0.0,0.0,2.0,0.0,0.0027590201855284486
2025-01-03 19:00:00,0.0,0.0,0.0,1.9,0.0,1.0
2025-01-03 20:00:00,0.0,0.0,0.0,1.4,0.0,1.1717618419344216e-07
2025-01-03 21:00:00,0.0,0.0,0.0,1.3,0.0,1.0
2025-01-03 22:00:00,0.0,0.0,0.0,1.1,0.0,1.0
2025-01-03 23:00:00,0.0,0.0,0.0,0.9,0.0,0.013584580870031117
2025-01-04 00:00:00,0.0,0.0,0.0,0.6,0.0,0.0
2025-01-04 01:00:00,0.0,0.0,0.0,0.1,0.0,1.0
2025-01-04 02:00:00,0.0,0.0,0.0,0.5,0.0,1.0
2025-01-04 03:00:00,0.0,0.0,0.0,0.3,0.0,1.0
2025-01-04 04:00:00,0.0,0.0,0.0,0.6,0.0,1.0
2025-01-04 05:00:00,0.0,0.0,0.0,0.7,0.0,6.453914248858902e-08
2025-01-04 06:00:00,0.0,0.0,0.0,0.8,0.0,0.10853536864318439
2025-01-04 07:00:00,0.0,0.0,0.0,0.9,0.0,0.0008170640266856418
2025-01-04 08:00:00,1.0,0.0,1.0,0.8,0.0010095023747581887,1.0
2025-01-04 09:00:00,25.0,0.0,25.0,1.2,0.025136870287497035,0.6549497223149049
2025-01-04 10:00:00,55.0,0.0,55.0,1.6,0.055044470747202104,0.08382437878758035
2025-01-04 11:00:00,102.0,15.9,98.0,2.1,0.11353149767112833,0.0
2025-01-04 12:00:00,107.0,7.2,105.0,2.2,0.11169828885522343,0.06840529453187623
2025-01-04 13:00:00,110.0,15.3,106.0,2.8,0.12011203661487704,0.07919891356764305
2025-01-04 14:00:00,86.0,4.8,85.0,2.6,0.08869876933443507,1.0
2025-01-04 15:00:00,44.0,8.2,43.0,2.3,0.04891395475408124,0.709617713212357
2025-01-04 16:00:00,7.0,0.0,7.0,1.6,0.007041426508566273,1.0
2025-01-04 17:00:00,0.0,0.0,0.0,0.9,0.0,0.26087766176498756
2025-01-04 18:00:00,0.0,0.0,0.0,0.7,0.0,0.001022438738503409
2025-01-04 19:00:00,0.0,0.0,0.0,0.4,0.0,1.0
2025-01-04 20:00:00,0.0,0.0,0.0,0.4,0.0,1.0
2025-01-04 21:00:00,0.0,0.0,0.0,0.2,0.0,0.4576870666159695
2025-01-04 22:00:00,0.0,0.0,0.0,0.3,0.0,1.0
2025-01-04 23:00:00,0.0,0.0,0.0,0.4,0.0,0.30106528535576427
2025-01-05 00:00:00,0.0,0.0,0.0,0.5,0.0,0.3633778445185815
2025-01-05 01:00:00,0.0,0.0,0.0,0.9,0.0,0.19093156552925442
2025-01-05 02:00:00,0.0,0.0,0.0,0.9,0.0,0.0
2025-01-05 03:00:00,0.0,0.0,0.0,0.7,0.0,0.00047409001991112037
2025-01-05 04:00:00,0.0,0.0,0.0,0.4,0.0,0.0
2025-01-05 05:00:00,0.0,0.0,0.0,0.4,0.0,0.7075399731049821
2025-01-05 06:00:00,0.0,0.0,0.0,0.4,0.0,0.07120672580194312
2025-01-05 07:00:00,0.0,0.0,0.0,0.6,0.0,0.3323717420476853
2025-01-05 08:00:00,0.0,0.0,0.0,1.0,0.0,1.0
2025-01-05 09:00:00,12.0,0.0,12.0,1.4,0.012073466818525523,0.032310604800926776
2025-01-05 10:00:00,29.0,0.0,29.0,2.3,0.029028965227706788,0.1676795015974709
2025-01-05 11:00:00,37.0,0.0,37.0,3.6,0.03682834199220155,1.0
2025-01-05 12:00:00,21.0,0.0,21.0,4.6,0.02086101673860773,0.023673388122030483
2025-01-05 13:00:00,36.0,0.0,36.0,7.0,0.035386134758664735,1.4027378104249936e-06
2025-01-05 14:00:00,21.0,0.0,21.0,10.0,0.020443476109419226,0.05430924230953566
2025-01-05 15:00:00,18.0,0.0,18.0,10.8,0.01747570669289525,0.005552069676835984
2025-01-05 16:00:00,2.0,0.0,2.0,11.1,0.0019429423208294177,1.0
2025-01-05 17:00:00,0.0,0.0,0.0,11.0,0.0,1.0
2025-01-05 18:00:00,0.0,0.0,0.0,11.0,0.0,0.6957116771252186
2025-01-05 19:00:00,0.0,0.0,0.0,10.4,0.0,1.0
2025-01-05 20:00:00,0.0,0.0,0.0,10.1,0.0,1.0
2025-01-05 21:00:00,0.0,0.0,0.0,10.6,0.0,0.01062295378430209
2025-01-05 22:00:00,0.0,0.0,0.0,10.9,0.0,1.0
2025-01-05 23:00:00,0.0,0.0,0.0,11.0,0.0,0.40255337529965435
2025-01-06 00:00:00,0.0,0.0,0.0,10.4,0.0,1.0
2025-01-06 01:00:00,0.0,0.0,0.0,10.2,0.0,1.0
2025-01-06 02:00:00,0.0,0.0,0.0,10.4,0.0,0.07426137810423154
2025-01-06 03:00:00,0.0,0.0,0.0,10.2,0.0,0.0005643476045488466
2025-01-06 04:00:00,0.0,0.0,0.0,9.8,0.0,0.02346086930984297
2025-01-06 05:00:00,0.0,0.0,0.0,9.6,0.0,0.19101168857269352
2025-01-06 06:00:00,0.0,0.0,0.0,9.7,0.0,1.0
2025-01-06 07:00:00,0.0,0.0,0.0,10.2,0.0,1.0
2025-01-06 08:00:00,1.0,0.0,1.0,10.6,0.0009734186166801699,0.0
2025-01-06 09:00:00,6.0,0.0,6.0,10.6,0.00583731825407334,0.338148827061945
2025-01-06 10:00:00,5.0,0.0,5.0,10.7,0.004863123111330526,0.17760440341174352
2025-01-06 11:00:00,67.0,110.2,39.0,11.5,0.13595102734663733,0.021300461335121198
2025-01-06 12:00:00,147.0,246.8,78.0,13.1,0.30351920320093,0.0010602506851234046
2025-01-06 13:00:00,74.0,45.2,62.0,13.1,0.09934366156217016,0.09023356696937782
2025-01-06 14:00:00,68.0,56.2,56.0,11.8,0.09832328959115255,1.0
2025-01-06 15:00:00,52.0,150.1,33.0,9.7,0.12953332031820447,0.07830671551453684
2025-01-06 16:00:00,8.0,38.2,6.0,8.3,0.02037074818287517,0.35573447418110055
2025-01-06 17:00:00,0.0,0.0,0.0,7.2,0.0,1.0
2025-01-06 18:00:00,0.0,0.0,0.0,6.7,0.0,0.11455825795138548
2025-01-06 19:00:00,0.0,0.0,0.0,6.2,0.0,1.0
2025-01-06 20:00:00,0.0,0.0,0.0,5.9,0.0,1.0
2025-01-06 21:00:00,0.0,0.0,0.0,5.5,0.0,0.033627208265828726
2025-01-06 22:00:00,0.0,0.0,0.0,5.1,0.0,0.3101326144584919
2025-01-06 23:00:00,0.0,0.0,0.0,4.3,0.0,0.0618644555366548
2025-01-07 00:00:00,0.0,0.0,0.0,4.8,0.0,0.051693043348822625
2025-01-07 01:00:00,0.0,0.0,0.0,5.4,0.0,0.0
2025-01-07 02:00:00,0.0,0.0,0.0,4.8,0.0,0.6117539610903778
2025-01-07 03:00:00,0.0,0.0,0.0,4.5,0.0,0.3221681748944933
2025-01-07 04:00:00,0.0,0.0,0.0,4.3,0.0,0.0
2025-01-07 05:00:00,0.0,0.0,0.0,4.0,0.0,0.04798160172429758
2025-01-07 06:00:00,0.0,0.0,0.0,3.7,0.0,1.0
2025-01-07 07:00:00,0.0,0.0,0.0,3.7,0.0,0.02826800916290894
2025-01-07 08:00:00,2.0,0.0,2.0,3.5,0.001998908966011651,0.0033064744618506855
2025-01-07 09:00:00,38.0,52.1,33.0,3.7,0.07099720993296066,0.2956825286054938
2025-01-07 10:00:00,75.0,20.8,71.0,3.3,0.08939740545727806,1.0
2025-01-07 11:00:00,105.0,39.1,95.0,4.1,0.13277735799644488,0.029343115867626057
2025-01-07 12:00:00,190.0,376.4,84.0,4.8,0.4410908008014697,0.8682826896296955
2025-01-07 13:00:00,231.0,634.2,61.0,3.9,0.6063679976203429,1.0
2025-01-07 14:00:00,118.0,138.9,88.0,4.5,0.20692576504847238,0.02745452958752914
2025-01-07 15:00:00,54.0,38.7,49.0,3.0,0.07712344343870707,1.0
2025-01-07 16:00:00,3.0,0.0,3.0,2.7,0.003006880943129693,0.11920377336614184
2025-01-07 17:00:00,0.0,0.0,0.0,2.8,0.0,0.6956007820088018
2025-01-07 18:00:00,0.0,0.0,0.0,2.5,0.0,0.7003928743937328
2025-01-07 19:00:00,0.0,0.0,0.0,2.7,0.0,0.39637738387848603
2025-01-07 20:00:00,0.0,0.0,0.0,3.3,0.0,7.237652846342872e-05
2025-01-07 21:00:00,0.0,0.0,0.0,3.1,0.0,1.0
2025-01-07 22:00:00,0.0,0.0,0.0,2.9,0.0,0.07668638580879411
2025-01-07 23:00:00,0.0,0.0,0.0,2.8,0.0,0.01072762745434491
2025-01-08 00:00:00,0.0,0.0,0.0,2.3,0.0,0.0
2025-01-08 01:00:00,0.0,0.0,0.0,2.9,0.0,0.5511031007765975
2025-01-08 02:00:00,0.0,0.0,0.0,2.6,0.0,0.8969550086384577
2025-01-08 03:00:00,0.0,0.0,0.0,2.2,0.0,0.0
2025-01-08 04:00:00,0.0,0.0,0.0,2.1,0.0,0.3430016999903703
2025-01-08 05:00:00,0.0,0.0,0.0,1.8,0.0,0.023109506168404844
2025-01-08 06:00:00,0.0,0.0,0.0,1.5,0.0,0.7493770183464952
2025-01-08 07:00:00,0.0,0.0,0.0,1.3,0.0,0.008073100624399115
2025-01-08 08:00:00,3.0,19.1,2.0,1.0,0.011436012834893485,0.9657802353474205
2025-01-08 09:00:00,65.0,380.3,28.0,1.7,0.2971264849339902,0.1403019960082768
2025-01-08 10:00:00,147.0,442.9,61.0,2.9,0.4406780659843319,1.0
2025-01-08 11:00:00,165.0,178.4,119.0,3.5,0.2980902001932779,0.002506972358933124
2025-01-08 12:00:00,184.0,288.9,102.0,4.1,0.38529920857008554,0.09387840318145131
2025-01-08 13:00:00,118.0,18.5,113.0,4.3,0.12957242398289415,0.0007290257747291688
2025-01-08 14:00:00,98.0,22.9,93.0,4.5,0.11193104312432145,1.0
2025-01-08 15:00:00,36.0,0.0,36.0,4.1,0.03577053724267955,1.0
2025-01-08 16:00:00,4.0,0.0,4.0,3.6,0.00399549353996909,0.03689821106542723
2025-01-08 17:00:00,0.0,0.0,0.0,3.7,0.0,0.8137315418271124
2025-01-08 18:00:00,0.0,0.0,0.0,3.3,0.0,1.0
2025-01-08 19:00:00,0.0,0.0,0.0,1.8,0.0,0.4469618588751487
2025-01-08 20:00:00,0.0,0.0,0.0,1.3,0.0,0.38274953512862137
2025-01-08 21:00:00,0.0,0.0,0.0,1.1,0.0,0.02936556081590148
2025-01-08 22:00:00,0.0,0.0,0.0,1.0,0.0,0.00011053774773513642
2025-01-08 23:00:00,0.0,0.0,0.0,1.3,0.0,1.0
2025-01-09 00:00:00,0.0,0.0,0.0,1.5,0.0,1.0
2025-01-09 01:00:00,0.0,0.0,0.0,1.4,0.0,0.7019806522320524
2025-01-09 02:00:00,0.0,0.0,0.0,1.4,0.0,0.09233326153440094
2025-01-09 03:00:00,0.0,0.0,0.0,1.1,0.0,0.10156259910407528
2025-01-09 04:00:00,0.0,0.0,0.0,0.7,0.0,1.0
2025-01-09 05:00:00,0.0,0.0,0.0,0.7,0.0,1.0
2025-01-09 06:00:00,0.0,0.0,0.0,0.8,0.0,1.0
2025-01-09 07:00:00,0.0,0.0,0.0,0.7,0.0,1.0
2025-01-09 08:00:00,1.0,0.0,1.0,0.8,0.0010095023747581887,0.7379443412002871
2025-01-09 09:00:00,13.0,0.0,13.0,0.8,0.013106924952616523,2.311651875827973e-05
2025-01-09 10:00:00,29.0,0.0,29.0,0.6,0.029210488622936,0.005744975437285731
2025-01-09 11:00:00,53.0,0.0,53.0,1.0,0.05317122525129621,1.0
2025-01-09 12:00:00,49.0,0.0,49.0,0.3,0.049305459591344254,0.603777592076519
2025-01-09 13:00:00,71.0,0.0,71.0,0.6,0.07119790568161107,0.0
2025-01-09 14:00:00,74.0,0.0,74.0,0.8,0.07412814255432322,0.00028591955927411377
2025-01-09 15:00:00,69.0,103.8,55.0,0.9,0.13265884238324255,0.8315382594671973
2025-01-09 16:00:00,13.0,74.1,9.0,0.8,0.04136511061187891,0.0
2025-01-09 17:00:00,0.0,0.0,0.0,0.5,0.0,0.005609036126133851
2025-01-09 18:00:00,0.0,0.0,0.0,0.7,0.0,0.4309291677443909
2025-01-09 19:00:00,0.0,0.0,0.0,0.5,0.0,0.9729511192896789
2025-01-09 20:00:00,0.0,0.0,0.0,0.1,0.0,0.779927289059556
2025-01-09 21:00:00,0.0,0.0,0.0,-0.3,0.0,0.02235219865245306
2025-01-09 22:00:00,0.0,0.0,0.0,-0.5,0.0,1.0
2025-01-09 23:00:00,0.0,0.0,0.0,-0.7,0.0,0.02748771589458935
2025-01-10 00:00:00,0.0,0.0,0.0,-0.9,0.0,0.08102464644004491
2025-01-10 01:00:00,0.0,0.0,0.0,-0.2,0.0,1.0
2025-01-10 02:00:00,0.0,0.0,0.0,0.1,0.0,0.7712884513732722
2025-01-10 03:00:00,0.0,0.0,0.0,0.1,0.0,1.0
2025-01-10 04:00:00,0.0,0.0,0.0,0.2,0.0,0.8062694864824679
2025-01-10 05:00:00,0.0,0.0,0.0,0.4,0.0,0.4851252380547525
2025-01-10 06:00:00,0.0,0.0,0.0,0.7,0.0,0.00012196600069140005
2025-01-10 07:00:00,0.0,0.0,0.0,0.4,0.0,0.120081795820862
2025-01-10 08:00:00,2.0,0.0,2.0,-0.1,0.0020254194821506034,0.040872461394786216
2025-01-10 09:00:00,54.0,269.3,27.0,-0.5,0.22023722277607685,0.030490328474740563
2025-01-10 10:00:00,150.0,445.0,62.0,-0.4,0.4494413380826838,1.0
2025-01-10 11:00:00,215.0,511.5,81.0,-0.2,0.5646168462722516,0.14846175136190423
2025-01-10 12:00:00,253.0,575.3,87.0,0.2,0.6347996705180804,1.0
2025-01-10 13:00:00,231.0,529.5,85.0,1.4,0.5670979036018685,0.6955689107336296
2025-01-10 14:00:00,172.0,445.8,72.0,1.2,0.43851333911807894,1.0
2025-01-10 15:00:00,93.0,369.9,42.0,0.4,0.29518266628622564,0.3243508939235892
2025-01-10 16:00:00,17.0,143.8,9.0,-0.8,0.07247362249588277,0.5102111973362906
2025-01-10 17:00:00,0.0,0.0,0.0,-1.4,0.0,0.3038102784123615
2025-01-10 18:00:00,0.0,0.0,0.0,-1.5,0.0,0.013098253193909443
2025-01-10 19:00:00,0.0,0.0,0.0,-1.3,0.0,1.0
2025-01-10 20:00:00,0.0,0.0,0.0,-1.2,0.0,0.04968251533775439
2025-01-10 21:00:00,0.0,0.0,0.0,-1.2,0.0,0.0
2025-01-10 22:00:00,0.0,0.0,0.0,-1.4,0.0,0.7536190825931292
2025-01-10 23:00:00,0.0,0.0,0.0,-2.8,0.0,0.008709855601884161
2025-01-11 00:00:00,0.0,0.0,0.0,-3.2,0.0,1.0
2025-01-11 01:00:00,0.0,0.0,0.0,-1.7,0.0,1.0
2025-01-11 02:00:00,0.0,0.0,0.0,-2.2,0.0,1.0
2025-01-11 03:00:00,0.0,0.0,0.0,-2.4,0.0,0.12286688289591381
2025-01-11 04:00:00,0.0,0.0,0.0,-2.8,0.0,0.0
2025-01-11 05:00:00,0.0,0.0,0.0,-3.2,0.0,1.0
2025-01-11 06:00:00,0.0,0.0,0.0,-3.4,0.0,0.1949465732478363
2025-01-11 07:00:00,0.0,0.0,0.0,-3.8,0.0,1.0
2025-01-11 08:00:00,3.0,0.0,3.0,-3.1,0.003070948023798828,1.0
2025-01-11 09:00:00,42.0,29.4,39.0,-2.6,0.062061237236474796,1.0
2025-01-11 10:00:00,93.0,50.1,83.0,-2.1,0.13106885619781122,0.05841613256419537
2025-01-11 11:00:00,124.0,18.9,119.0,-1.4,0.13944057334674867,0.13933667684059456
2025-01-11 12:00:00,151.0,79.0,128.0,-0.9,0.21209717491362567,1.0
2025-01-11 13:00:00,120.0,32.3,111.0,0.3,0.14327177284458859,0.07448181167280145
2025-01-11 14:00:00,90.0,8.8,88.0,0.4,0.09596151631730564,0.007193968084125299
2025-01-11 15:00:00,49.0,0.0,49.0,0.3,0.049305459591344254,0.4538500595906005
2025-01-11 16:00:00,12.0,17.5,11.0,0.0,0.019359872055751504,1.0
2025-01-11 17:00:00,0.0,0.0,0.0,-0.8,0.0,0.9986630471740611
2025-01-11 18:00:00,0.0,0.0,0.0,-0.9,0.0,0.4909165729697657
2025-01-11 19:00:00,0.0,0.0,0.0,-0.5,0.0,0.0001871196989770441
2025-01-11 20:00:00,0.0,0.0,0.0,0.1,0.0,0.6360717970196439
2025-01-11 21:00:00,0.0,0.0,0.0,0.4,0.0,1.0
2025-01-11 22:00:00,0.0,0.0,0.0,0.6,0.0,0.0028136589022986587
2025-01-11 23:00:00,0.0,0.0,0.0,0.4,0.0,0.35883868093725435
2025-01-12 00:00:00,0.0,0.0,0.0,-0.4,0.0,1.0
2025-01-12 01:00:00,0.0,0.0,0.0,0.4,0.0,1.0
2025-01-12 02:00:00,0.0,0.0,0.0,0.3,0.0,1.0
2025-01-12 03:00:00,0.0,0.0,0.0,-0.1,0.0,1.0
2025-01-12 04:00:00,0.0,0.0,0.0,-0.1,0.0,0.11208117349065434
2025-01-12 05:00:00,0.0,0.0,0.0,-0.9,0.0,0.05794191789957661
2025-01-12 06:00:00,0.0,0.0,0.0,-0.4,0.0,1.0
2025-01-12 07:00:00,0.0,0.0,0.0,-0.1,0.0,1.0
2025-01-12 08:00:00,2.0,0.0,2.0,-0.1,0.0020254194821506034,1.0
2025-01-12 09:00:00,34.0,19.3,32.0,0.5,0.04646218954488856,1.0
2025-01-12 10:00:00,81.0,29.7,75.0,1.1,0.10234389278991624,0.3438283823207495
2025-01-12 11:00:00,99.0,33.7,90.0,1.6,0.12346607564575714,0.32295529170313336
2025-01-12 12:00:00,135.0,71.5,114.0,2.1,0.18706786206740533,1.0
2025-01-12 13:00:00,130.0,110.1,99.0,3.8,0.20391478069117097,0.7747560885269343
2025-01-12 14:00:00,85.0,8.7,83.0,3.5,0.08979492620143188,1.0
2025-01-12 15:00:00,54.0,76.3,43.0,2.7,0.09564726253078462,1.0
2025-01-12 16:00:00,15.0,84.7,10.0,1.2,0.04888495672611942,1.0
2025-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.09194816890073412
2025-01-12 18:00:00,0.0,0.0,0.0,-0.5,0.0,0.12887155421364402
2025-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012878366236653154
2025-01-12 20:00:00,0.0,0.0,0.0,-0.1,0.0,0.5157406615305846
2025-01-12 21:00:00,0.0,0.0,0.0,-0.5,0.0,0.0
2025-01-12 22:00:00,0.0,0.0,0.0,-0.9,0.0,0.2546083742359984
2025-01-12 23:00:00,0.0,0.0,0.0,-1.5,0.0,0.4173311391496841
2025-01-13 00:00:00,0.0,0.0,0.0,-2.3,0.0,0.05347025889490186
2025-01-13 01:00:00,0.0,0.0,0.0,-2.4,0.0,0.55515433392187
2025-01-13 02:00:00,0.0,0.0,0.0,-2.7,0.0,0.0
2025-01-13 03:00:00,0.0,0.0,0.0,-2.9,0.0,0.0
2025-01-13 04:00:00,0.0,0.0,0.0,-3.1,0.0,1.0
2025-01-13 05:00:00,0.0,0.0,0.0,-3.2,0.0,0.11289520654161507
2025-01-13 06:00:00,0.0,0.0,0.0,-3.4,0.0,0.0016075020789618733
2025-01-13 07:00:00,0.0,0.0,0.0,-3.6,0.0,0.36850200337441597
2025-01-13 08:00:00,3.0,0.0,3.0,-3.7,0.0030775756528335658,1.0
2025-01-13 09:00:00,49.0,132.5,35.0,-3.3,0.1346543204049929,0.01951080889392685
2025-01-13 10:00:00,119.0,274.4,63.0,-2.6,0.30897369012982506,0.6663800506089327
2025-01-13 11:00:00,175.0,289.7,97.0,-1.9,0.38582893136695096,3.174550361157619e-05
2025-01-13 12:00:00,251.0,559.5,85.0,-1.0,0.6214112162634451,0.0
2025-01-13 13:00:00,230.0,516.6,83.0,0.7,0.5552828482232031,0.38987533688789383
2025-01-13 14:00:00,201.0,637.6,52.0,0.8,0.5487430470391292,0.41263346247195465
2025-01-13 15:00:00,112.0,515.0,36.0,-0.2,0.37252638991040893,0.7230430345882866
2025-01-13 16:00:00,22.0,197.3,10.0,-1.5,0.10172493638949723,1.0
2025-01-13 17:00:00,0.0,0.0,0.0,-1.8,0.0,1.0
2025-01-13 18:00:00,0.0,0.0,0.0,-1.6,0.0,0.3550592832033321
2025-01-13 19:00:00,0.0,0.0,0.0,-2.0,0.0,0.07941835225891455
2025-01-13 20:00:00,0.0,0.0,0.0,-2.5,0.0,1.0
2025-01-13 21:00:00,0.0,0.0,0.0,-2.9,0.0,0.04415641001838609
2025-01-13 22:00:00,0.0,0.0,0.0,-3.2,0.0,0.21140372795566206
2025-01-13 23:00:00,0.0,0.0,0.0,-3.5,0.0,4.074243564266439e-06
2025-01-14 00:00:00,0.0,0.0,0.0,-3.8,0.0,0.0
2025-01-14 01:00:00,0.0,0.0,0.0,-3.3,0.0,1.0
2025-01-14 02:00:00,0.0,0.0,0.0,-3.4,0.0,1.0
2025-01-14 03:00:00,0.0,0.0,0.0,-3.3,0.0,1.0
2025-01-14 04:00:00,0.0,0.0,0.0,-3.8,0.0,0.16905708676610404
2025-01-14 05:00:00,0.0,0.0,0.0,-4.1,0.0,0.007979500325247725
2025-01-14 06:00:00,0.0,0.0,0.0,-4.1,0.0,0.004979218115572374
2025-01-14 07:00:00,0.0,0.0,0.0,-4.2,0.0,0.03356082013840642
2025-01-14 08:00:00,4.0,19.1,3.0,-4.3,0.012721403759365537,0.4348586395085686
2025-01-14 09:00:00,68.0,324.9,33.0,-3.4,0.2712601181612928,1.0
2025-01-14 10:00:00,164.0,571.6,46.0,-1.5,0.5276797036691683,0.8211496951369073
2025-01-14 11:00:00,237.0,687.8,50.0,0.2,0.6651365803659478,0.04945530956875579
2025-01-14 12:00:00,241.0,600.8,61.0,1.1,0.6148519388007215,1.0
2025-01-14 13:00:00,149.0,246.8,78.0,1.2,0.3085216912391827,1.0
2025-01-14 14:00:00,119.0,164.5,80.0,1.6,0.2207673770119035,0.4484350636248443
2025-01-14 15:00:00,88.0,304.6,42.0,1.4,0.24777557600607894,0.6259085120623271
2025-01-14 16:00:00,12.0,63.8,8.0,1.0,0.03620060023896561,0.18337452342221344
